filename,area_pixels,mean,intden
L_phi_000389.tif,65536,28.773880,1885725.000000
L_phi_000390.tif,65536,29.108505,1907655.000000
L_phi_000391.tif,65536,28.898392,1893885.000000
L_phi_000392.tif,65536,28.233032,1850280.000000
L_phi_000393.tif,65536,28.948975,1897200.000000
L_phi_000394.tif,65536,28.980103,1899240.000000
L_phi_000395.tif,65536,29.120178,1908420.000000
L_phi_000396.tif,65536,28.941193,1896690.000000
L_phi_000397.tif,65536,29.003448,1900770.000000
L_phi_000398.tif,65536,29.559860,1937235.000000
L_phi_000399.tif,65536,28.859482,1891335.000000
L_phi_000400.tif,65536,29.357529,1923975.000000
L_phi_000401.tif,65536,28.120193,1842885.000000
L_phi_000402.tif,65536,29.602661,1940040.000000
L_phi_000403.tif,65536,29.781647,1951770.000000
L_phi_000404.tif,65536,29.431458,1928820.000000
L_phi_000405.tif,65536,29.178543,1912245.000000
L_phi_000406.tif,65536,28.672714,1879095.000000
L_phi_000407.tif,65536,28.929520,1895925.000000
L_phi_000408.tif,65536,29.197998,1913520.000000
L_phi_000409.tif,65536,28.474274,1866090.000000
L_phi_000410.tif,65536,28.626022,1876035.000000
L_phi_000411.tif,65536,29.287491,1919385.000000
L_phi_000412.tif,65536,29.470367,1931370.000000
L_phi_000413.tif,65536,29.042358,1903320.000000
L_phi_000414.tif,65536,29.034576,1902810.000000
L_phi_000415.tif,65536,28.968430,1898475.000000
L_phi_000416.tif,65536,29.015121,1901535.000000
L_phi_000417.tif,65536,28.684387,1879860.000000
L_phi_000418.tif,65536,28.824463,1889040.000000
L_phi_000419.tif,65536,29.443130,1929585.000000
L_phi_000420.tif,65536,29.135742,1909440.000000
L_phi_000421.tif,65536,28.847809,1890570.000000
L_phi_000422.tif,65536,29.015121,1901535.000000
L_phi_000423.tif,65536,28.688278,1880115.000000
L_phi_000424.tif,65536,28.836136,1889805.000000
L_phi_000425.tif,65536,28.789444,1886745.000000
L_phi_000426.tif,65536,29.536514,1935705.000000
L_phi_000427.tif,65536,28.836136,1889805.000000
L_phi_000428.tif,65536,29.209671,1914285.000000
L_phi_000429.tif,65536,28.629913,1876290.000000
L_phi_000430.tif,65536,28.952866,1897455.000000
L_phi_000431.tif,65536,29.229126,1915560.000000
L_phi_000432.tif,65536,29.291382,1919640.000000
L_phi_000433.tif,65536,28.828354,1889295.000000
L_phi_000434.tif,65536,29.283600,1919130.000000
L_phi_000435.tif,65536,28.591003,1873740.000000
L_phi_000436.tif,65536,29.221344,1915050.000000
